age,duration,euribor3m,nr.employed,y 
3.644131048,0.234171177,-1.673919918,-2.069682553,yes
-0.961898248,-0.143804269,-1.628371717,-2.069682553,no
-0.578062473,-0.668341622,0.773575187,0.845170093,no
-0.961898248,-0.598917561,-1.643362264,-2.069682553,no
-0.098267755,-0.386788484,-1.357965309,-0.940280958,no
-0.098267755,0.438586469,-1.277823537,-0.940280958,no
-1.441692966,0.245741854,0.773575187,0.845170093,no
-1.345734022,-0.556491746,0.713036439,0.331679907,no
2.204746893,-0.583489992,-1.586859433,-1.257233122,no
-1.249775079,-0.86504313,0.771268949,0.845170093,no
0.381526963,1.198394253,-1.322795179,-0.940280958,no
-0.865939304,-0.741622576,0.772998627,0.845170093,no
-0.098267755,-0.244083469,-1.338938845,-0.940280958,no
-1.249775079,-0.251797253,-1.300885917,-0.940280958,no
-1.057857191,-0.949894761,-1.367190261,-0.940280958,no
-0.386144586,-0.618202022,-1.285318811,-0.940280958,no
-1.057857191,-0.070523315,-1.482502162,-2.815696597,no
-0.578062473,-0.444641869,-1.277823537,-0.940280958,no
-0.961898248,1.113542623,0.77011583,0.845170093,no
-0.76998036,-0.024240607,-1.357965309,-0.940280958,no
0.093650133,0.531151884,0.771845508,0.845170093,no
-0.482103529,-0.471640115,-1.307228072,-0.940280958,no
0.381526963,-0.2787955,0.777611103,0.845170093,no
-0.865939304,-0.490924576,0.287535523,0.398115295,no
1.437075344,-0.1785163,0.773575187,0.845170093,no
1.3411164,1.938917576,0.262166905,0.398115295,no
-0.961898248,0.326736592,-1.603579658,-2.428156834,no
-1.249775079,-0.687626084,-1.338938845,-0.940280958,no
-1.441692966,-0.926753407,0.773575187,0.845170093,no
0.477485907,-0.637486484,0.714189558,0.331679907,no
-0.578062473,0.033612777,0.712459879,0.331679907,no
-0.865939304,-0.062809531,0.287535523,0.398115295,no
0.477485907,-0.699196761,0.772998627,0.845170093,no
-0.002308811,-0.568062422,0.774151746,0.845170093,no
-0.194226698,-0.845758668,0.776457984,0.845170093,no
-0.386144586,-0.722338115,0.774151746,0.845170093,no
0.093650133,-0.934467191,-1.370649618,-0.940280958,no
-0.76998036,-0.089807777,-1.367190261,-0.940280958,no
-0.865939304,-0.298079961,0.771268949,0.845170093,no
0.189609076,-0.425357407,-1.485961519,-1.257233122,no
1.628993231,0.500296746,0.774728306,0.845170093,yes
1.245157456,-0.51406593,0.328471248,0.398115295,no
1.245157456,1.603367945,-1.349316916,-0.940280958,yes
0.381526963,-0.718481222,0.712459879,0.331679907,no
-1.153816135,-0.556491746,-1.361424666,-1.257233122,no
2.012829006,0.990122069,-1.668154323,-2.069682553,no
0.28556802,0.581291484,0.772422068,0.845170093,no
-0.865939304,0.427015792,-1.338938845,-0.940280958,no
1.245157456,-0.41378673,-1.355659071,-0.940280958,no
-1.249775079,0.311309023,-1.343551321,-0.940280958,no
-0.482103529,-0.691482976,0.772422068,0.845170093,no
0.189609076,-0.579633099,-1.330867012,-0.940280958,no
1.437075344,-0.91518273,0.772998627,0.845170093,no
-0.865939304,-0.71462433,-1.367190261,-0.940280958,no
0.381526963,0.870558407,0.774728306,0.845170093,no
0.093650133,-0.598917561,0.771845508,0.845170093,no
-1.153816135,-0.741622576,-1.361424666,-1.257233122,no
-0.194226698,3.944501574,-1.330867012,-0.940280958,no
-0.76998036,-0.043525069,-1.357965309,-0.940280958,no
-0.578062473,-0.425357407,-1.343551321,-0.940280958,no
3.356254217,0.376876192,-1.277823537,-0.940280958,yes
-0.76998036,0.527294992,0.71188332,0.331679907,no
-0.194226698,-0.020383715,0.328471248,0.398115295,no
-0.76998036,-0.753193253,0.773575187,0.845170093,no
0.189609076,3.269545421,-1.65950593,-2.069682553,yes
-1.057857191,-0.525636607,0.713036439,0.331679907,no
-0.098267755,-0.660627838,0.773575187,0.845170093,no
0.28556802,1.873350407,0.774151746,0.845170093,no
-0.194226698,-0.649057161,0.306561987,0.398115295,no
-1.53765191,-0.494781469,0.773575187,0.845170093,no
-0.290185642,-0.209371438,0.775304865,0.845170093,no
-0.386144586,0.245741854,0.713612998,0.331679907,no
-1.057857191,-0.845758668,0.775881425,0.845170093,no
-1.249775079,-0.587346884,0.712459879,0.331679907,no
1.628993231,0.033612777,0.717648915,0.845170093,no
1.245157456,0.627574192,-1.359118428,-0.940280958,yes
-0.961898248,2.675584006,0.262166905,0.398115295,yes
-0.76998036,-0.386788484,0.712459879,0.331679907,no
-0.76998036,-0.382931592,-1.1573226,-0.940280958,no
-0.961898248,-0.633629592,0.774151746,0.845170093,no
-0.290185642,2.34774816,0.771268949,0.845170093,yes
-0.961898248,0.8744153,-1.367190261,-0.940280958,yes
-0.194226698,-0.332791992,-1.349316916,-0.940280958,no
0.573444851,0.319022808,0.772998627,0.845170093,no
-0.674021417,-0.687626084,0.773575187,0.845170093,no
-1.153816135,-0.020383715,-1.318759262,-0.940280958,no
-1.057857191,0.6738569,0.764350235,0.845170093,no
0.28556802,-0.004956146,0.71130676,0.331679907,no
-1.441692966,-0.0782371,-1.330867012,-0.940280958,no
-0.098267755,-0.444641869,-1.330867012,-0.940280958,no
-1.057857191,0.70856893,0.771268949,0.845170093,no
-0.482103529,-0.452355653,0.772998627,0.845170093,no
0.765362738,-0.838044884,0.712459879,0.331679907,no
1.149198513,0.052897239,-1.716585322,-2.191480765,yes
0.28556802,-0.826474207,0.771268949,0.845170093,no
-1.633610853,-0.668341622,0.764350235,0.845170093,no
-0.482103529,0.6738569,-1.721774357,-2.191480765,yes
-0.578062473,0.4732985,0.764350235,0.845170093,no
-0.578062473,-0.244083469,0.71188332,0.331679907,no
0.381526963,-0.487067684,-1.338938845,-0.940280958,no
0.093650133,-0.440784976,0.713612998,0.331679907,no
-0.674021417,0.9746945,0.712459879,0.331679907,no
-1.153816135,-0.143804269,0.773575187,0.845170093,no
-0.482103529,-0.722338115,0.716495796,0.845170093,no
-0.290185642,-0.544921069,0.770692389,0.845170093,no
-0.76998036,-0.483210792,-1.370649618,-0.940280958,no
0.765362738,-0.517922823,0.71188332,0.331679907,no
-0.865939304,1.074973699,0.772998627,0.845170093,yes
-0.865939304,0.191745362,-1.277823537,-0.940280958,no
0.189609076,-0.76476393,0.772422068,0.845170093,no
-0.578062473,0.457870931,-1.597237504,-1.257233122,yes
1.628993231,-0.691482976,0.230456132,0.398115295,no
-0.194226698,0.261169423,-1.312993667,-0.940280958,no
-0.578062473,-0.652914053,0.287535523,0.398115295,no
-0.002308811,-0.625915807,0.76953927,0.845170093,no
0.573444851,-0.120662915,0.771845508,0.845170093,no
-0.578062473,-0.382931592,0.71130676,0.331679907,no
-0.961898248,0.639144869,-1.330867012,-0.940280958,no
1.724952175,-0.726195007,0.230456132,0.398115295,no
-0.290185642,-0.895898268,0.775881425,0.845170093,no
-0.578062473,-0.116806023,0.712459879,0.331679907,no
0.669403794,-0.622058915,0.262166905,0.398115295,no
0.477485907,0.492582961,0.772998627,0.845170093,no
-1.153816135,-0.498638361,0.71188332,0.331679907,no
-0.002308811,-0.460069438,-1.277823537,-0.940280958,no
-0.865939304,-0.656770945,0.773575187,0.845170093,no
1.053239569,-0.336648884,0.772998627,0.845170093,no
-0.386144586,1.518516315,0.772422068,0.845170093,no
-0.098267755,0.268883208,0.306561987,0.398115295,no
0.477485907,2.262896529,-1.66008249,-2.069682553,no
1.820911118,0.461727823,-1.579940719,-1.257233122,no
-0.674021417,-0.309650638,0.71130676,0.331679907,no
-0.194226698,0.816561915,-1.614534289,-1.257233122,yes
-1.53765191,1.703647145,0.772422068,0.845170093,yes
-1.53765191,-0.818760422,0.771845508,0.845170093,no
0.28556802,-0.776334607,-1.322795179,-0.940280958,no
-0.098267755,-0.784048392,0.773575187,0.845170093,no
-1.729569797,-0.811046638,-1.367190261,-0.940280958,no
-1.633610853,-0.325078207,0.716495796,0.845170093,no
-0.194226698,0.295881454,0.773575187,0.845170093,no
-0.002308811,-0.0782371,0.716495796,0.845170093,no
-0.098267755,0.589005269,-1.357965309,-0.940280958,no
1.724952175,-0.062809531,-1.604732777,-1.257233122,yes
-0.482103529,-0.471640115,-1.312993667,-0.940280958,no
1.437075344,-0.521779715,0.287535523,0.398115295,no
0.093650133,-0.91518273,0.773575187,0.845170093,no
-1.057857191,-0.051238854,-1.254761157,-0.940280958,yes
1.533034287,0.211029823,0.714189558,0.331679907,no
-1.345734022,0.515724315,0.772998627,0.845170093,no
-1.249775079,0.95926693,0.71188332,0.331679907,no
0.189609076,-0.818760422,-1.277823537,-0.940280958,no
-0.961898248,-0.548777961,0.772998627,0.845170093,no
0.28556802,0.643001761,0.712459879,0.331679907,no
-0.098267755,0.700855146,0.771845508,0.845170093,no
0.093650133,-0.598917561,0.713612998,0.331679907,no
-1.441692966,-0.305793746,-1.360271547,-1.257233122,yes
1.916870062,-0.502495253,-1.661812168,-2.069682553,no
0.669403794,-0.2286559,0.714189558,0.331679907,no
-0.865939304,-0.606631346,0.71130676,0.331679907,no
0.669403794,-0.348219561,0.772422068,0.845170093,no
-0.578062473,2.44802736,0.771268949,0.845170093,yes
-0.674021417,-0.085950884,-1.260526752,-0.940280958,no
-1.249775079,-0.571919315,0.713036439,0.331679907,no
-0.386144586,-0.255654146,-1.312993667,-0.940280958,no
-1.53765191,0.469441608,0.712459879,0.331679907,no
-1.057857191,0.307452131,0.773575187,0.845170093,no
-0.098267755,-0.683769192,0.717648915,0.845170093,no
-1.441692966,-0.780191499,0.714189558,0.331679907,no
-0.865939304,-0.652914053,0.712459879,0.331679907,no
1.533034287,0.099179946,-1.300885917,-0.940280958,no
-1.153816135,-0.16308873,-1.66008249,-2.069682553,yes
-0.002308811,-0.625915807,0.772998627,0.845170093,no
-1.441692966,-0.093664669,0.772422068,0.845170093,no
-0.674021417,-0.398359161,0.71188332,0.331679907,no
1.245157456,-0.386788484,0.772998627,0.845170093,no
-0.578062473,0.203316039,0.712459879,0.331679907,no
1.053239569,-0.471640115,0.712459879,0.331679907,no
-0.578062473,-0.375217807,-1.577057921,-2.815696597,no
-0.76998036,1.071116807,-1.370649618,-0.940280958,yes
2.204746893,0.226457392,-1.469817853,-1.257233122,no
-1.057857191,-0.548777961,-1.361424666,-1.257233122,no
0.093650133,-0.309650638,-1.343551321,-0.940280958,no
1.437075344,-0.498638361,0.772422068,0.845170093,no
-1.153816135,-0.737765684,0.772422068,0.845170093,no
-0.194226698,1.167539115,-1.600120301,-2.428156834,no
0.477485907,-0.71462433,0.773575187,0.845170093,no
1.053239569,-0.247940361,-1.318759262,-0.940280958,no
0.477485907,-0.946037868,0.771268949,0.845170093,no
-0.098267755,1.252390745,0.712459879,0.331679907,no
-1.345734022,-0.695339869,-1.355659071,-0.940280958,no
0.28556802,-0.147661161,0.772998627,0.845170093,no
0.28556802,-0.1283767,0.712459879,0.331679907,no
-0.194226698,-0.56420553,0.287535523,0.398115295,no
-0.194226698,-0.3289351,-1.57821104,-2.815696597,no
1.820911118,1.564799022,0.772998627,0.845170093,yes
0.381526963,-0.498638361,0.712459879,0.331679907,no
-0.674021417,-0.024240607,-1.57821104,-1.257233122,yes
0.093650133,-0.417643623,0.712459879,0.331679907,no
-0.482103529,-0.21322833,-1.318759262,-0.940280958,no
0.477485907,0.064467916,0.771268949,0.845170093,no
-0.194226698,-0.510209038,0.713612998,0.331679907,no
-1.153816135,-0.722338115,0.772998627,0.845170093,no
1.149198513,-0.012669931,-1.645668502,-2.428156834,no
-0.674021417,-0.598917561,0.772998627,0.845170093,no
-0.386144586,-0.529493499,0.716495796,0.845170093,no
-0.76998036,-0.857329345,0.772422068,0.845170093,no
0.093650133,0.430872685,-1.277823537,-0.940280958,no
-1.057857191,-0.679912299,0.773575187,0.845170093,no
-0.865939304,-0.595060669,0.328471248,0.398115295,no
1.533034287,-0.070523315,0.777611103,0.845170093,no
-1.153816135,-0.16308873,0.764350235,0.845170093,no
-0.961898248,-0.417643623,-1.312993667,-0.940280958,no
-0.002308811,1.202251146,0.287535523,0.398115295,no
1.724952175,0.384589977,-1.312993667,-0.940280958,no
1.053239569,-0.058952638,0.712459879,0.331679907,no
-0.578062473,-0.672198515,0.773575187,0.845170093,no
-0.961898248,-0.652914053,0.306561987,0.398115295,no
0.381526963,0.6237173,0.776457984,0.845170093,no
0.093650133,-0.51406593,0.712459879,0.331679907,no
0.381526963,0.828132592,-1.715432203,-2.191480765,yes
1.724952175,-0.244083469,0.772998627,0.845170093,no
-0.290185642,-0.745479468,0.772422068,0.845170093,no
-0.674021417,-0.656770945,0.772422068,0.845170093,no
0.765362738,-0.525636607,0.713612998,0.331679907,no
1.533034287,-0.479353899,0.71188332,0.331679907,no
-1.153816135,-0.71462433,0.773575187,0.845170093,no
0.573444851,-0.695339869,-1.370649618,-0.940280958,no
-0.290185642,0.689284469,0.772422068,0.845170093,no
-0.961898248,0.164747115,0.768962711,0.845170093,no
-0.386144586,3.107555944,-1.359118428,-0.940280958,yes
-0.482103529,0.288167669,0.774728306,0.845170093,no
-0.002308811,-0.776334607,-1.684874549,-2.191480765,no
0.477485907,-0.074380207,0.776457984,0.845170093,no
0.957280625,-0.0280975,0.712459879,0.331679907,no
0.093650133,-0.652914053,0.713036439,0.331679907,no
1.437075344,0.835846377,-1.312993667,-0.940280958,no
-0.76998036,-0.544921069,0.716495796,0.845170093,no
-0.098267755,-0.394502269,-1.300885917,-0.940280958,no
-0.76998036,-0.498638361,-1.357965309,-0.940280958,no
-1.057857191,0.076038592,-1.343551321,-0.940280958,no
1.053239569,-0.286509284,0.717072355,0.845170093,no
0.861321682,-0.760907038,0.713036439,0.331679907,no
-0.865939304,-0.305793746,0.712459879,0.331679907,no
0.765362738,-0.791762176,0.230456132,0.398115295,no
-0.098267755,0.511867423,0.714189558,0.331679907,no
-1.057857191,1.329528592,0.775304865,0.845170093,no
-1.53765191,0.130035085,-1.579940719,-1.257233122,no
-0.002308811,-0.830331099,-1.250148681,-0.940280958,no
-0.674021417,-0.568062422,0.716495796,0.331679907,no
0.381526963,0.747137854,0.772998627,0.845170093,yes
-1.057857191,-0.868900022,0.712459879,0.331679907,no
0.381526963,-0.691482976,-1.370649618,-0.940280958,no
-1.441692966,-0.56420553,-1.242653407,-0.940280958,no
-0.290185642,-0.367504023,0.774728306,0.845170093,no
1.820911118,-0.622058915,0.774151746,0.845170093,no
-0.865939304,0.079895485,-1.569562647,-2.428156834,yes
-0.578062473,-0.884327591,0.262166905,0.398115295,no
-0.865939304,0.303595238,0.774151746,0.845170093,no
0.093650133,0.469441608,-1.370649618,-0.940280958,no
-0.098267755,1.31024413,-1.232851896,-0.940280958,no
0.861321682,-0.452355653,-1.357965309,-0.940280958,no
-0.482103529,-0.672198515,-1.277823537,-0.940280958,no
-0.098267755,1.892634868,0.230456132,0.398115295,yes
-0.002308811,-0.699196761,0.773575187,0.845170093,no
-0.674021417,-0.31350753,0.717072355,0.845170093,no
-1.249775079,1.992914068,-1.68372143,-2.191480765,yes
-1.153816135,-0.583489992,0.773575187,0.845170093,no
0.28556802,-0.706910545,0.716495796,0.845170093,no
-0.674021417,-0.359790238,-1.224203503,-0.940280958,yes
0.765362738,-0.541064176,0.773575187,0.845170093,no
0.381526963,2.058481237,-1.27494074,-0.940280958,no
-0.865939304,0.091466162,-1.367190261,-0.940280958,no
-0.386144586,0.650715546,-1.656623133,-2.428156834,no
-1.345734022,-0.768620822,-1.367190261,-0.940280958,no
-0.865939304,-0.826474207,-1.591471909,-2.428156834,no
0.477485907,-0.244083469,0.776457984,0.845170093,no
-0.865939304,-0.197800761,0.262166905,0.398115295,no
1.628993231,3.076700806,0.772422068,0.845170093,yes
-0.76998036,-0.668341622,0.772998627,0.845170093,no
1.724952175,0.257312531,-1.370649618,-0.940280958,no
-0.482103529,-0.699196761,0.772422068,0.845170093,no
-0.098267755,-0.271081715,0.772998627,0.845170093,no
-0.961898248,-0.051238854,0.716495796,0.845170093,no
-1.153816135,1.290959669,-1.361424666,-1.257233122,yes
-0.674021417,0.535008777,-1.272057942,-0.940280958,no
-0.386144586,-0.398359161,0.772422068,0.845170093,no
0.861321682,-0.830331099,0.712459879,0.331679907,no
0.477485907,-0.26336793,0.71188332,0.331679907,no
1.149198513,-0.780191499,0.775304865,0.845170093,no
-0.961898248,1.229249392,0.712459879,0.331679907,no
-1.153816135,-0.456212546,0.772422068,0.845170093,no
2.108787949,0.056754131,-1.611074932,-2.428156834,no
-0.674021417,1.950488253,0.714189558,0.331679907,no
4.123925766,2.278324099,-1.654316895,-2.069682553,yes
-0.098267755,-0.552634853,0.774151746,0.845170093,no
1.053239569,-0.949894761,0.713036439,0.331679907,no
0.957280625,-0.274938607,0.71130676,0.331679907,no
-0.002308811,-0.780191499,0.772422068,0.845170093,no
-0.098267755,-0.359790238,-1.68314487,-2.428156834,no
0.861321682,-0.544921069,0.764350235,0.845170093,no
-0.865939304,-0.190086977,0.712459879,0.331679907,no
0.861321682,-0.529493499,0.772998627,0.845170093,no
-0.76998036,-0.737765684,0.771845508,0.845170093,no
-0.865939304,-0.645200269,0.773575187,0.845170093,no
0.189609076,-0.3289351,0.713036439,0.331679907,no
0.477485907,-0.645200269,0.77011583,0.845170093,no
-0.482103529,0.496439854,0.713612998,0.331679907,no
1.245157456,-0.583489992,0.774728306,0.845170093,no
-0.482103529,-0.861186238,0.306561987,0.398115295,no
-0.76998036,-0.456212546,0.71188332,0.331679907,no
-1.249775079,0.191745362,-1.349316916,-0.940280958,no
-0.386144586,-0.074380207,0.712459879,0.331679907,no
1.149198513,-0.510209038,-1.5787876,-1.257233122,no
0.477485907,1.036404776,0.328471248,0.398115295,no
-0.961898248,-0.529493499,0.771268949,0.845170093,no
1.053239569,-0.440784976,0.306561987,0.398115295,no
-0.865939304,-0.938324084,0.771268949,0.845170093,no
-0.76998036,-0.448498761,0.713036439,0.331679907,no
-0.674021417,-0.190086977,0.773575187,0.845170093,no
-0.098267755,3.18469379,0.717648915,0.845170093,no
0.28556802,-0.101378454,0.71188332,0.331679907,no
-1.345734022,0.720139607,0.717072355,0.845170093,no
-0.386144586,0.5234381,-1.570139207,-2.428156834,yes
1.820911118,-0.502495253,-1.277823537,-0.940280958,no
-0.578062473,0.299738346,-1.675649597,-2.069682553,yes
1.628993231,-0.625915807,0.774728306,0.845170093,no
-0.194226698,-0.768620822,0.775881425,0.845170093,no
-0.76998036,0.133891977,-1.357965309,-0.940280958,no
-1.441692966,-0.591203776,0.773575187,0.845170093,no
-0.194226698,1.090401269,-1.349316916,-0.940280958,no
0.381526963,-0.406072946,0.773575187,0.845170093,no
-1.153816135,-0.147661161,0.771845508,0.845170093,no
-1.057857191,-0.841901776,0.772998627,0.845170093,no
0.765362738,3.643663975,-1.343551321,-0.940280958,yes
-0.482103529,0.002757639,0.774728306,0.845170093,no
0.957280625,-0.375217807,0.712459879,0.331679907,no
-1.441692966,-0.56420553,0.717072355,0.845170093,no
1.245157456,0.843560161,0.772422068,0.845170093,no
-1.153816135,2.270610314,-1.661812168,-2.069682553,yes
-1.153816135,-0.502495253,0.713612998,0.331679907,no
-0.674021417,-0.471640115,0.71130676,0.331679907,no
0.957280625,-0.398359161,0.775304865,0.845170093,no
-1.345734022,-0.853472453,0.77011583,0.845170093,no
-0.578062473,-0.679912299,0.773575187,0.845170093,no
0.093650133,-0.506352146,0.717648915,0.845170093,no
-1.057857191,0.80884813,0.776457984,0.845170093,no
-1.249775079,4.955007358,-1.357965309,-0.940280958,yes
-1.153816135,-0.722338115,0.713036439,0.331679907,no
-0.76998036,2.687154683,0.712459879,0.331679907,no
0.477485907,-0.591203776,0.775304865,0.845170093,no
1.437075344,-0.822617315,-1.277823537,-0.940280958,no
-0.194226698,0.226457392,0.771845508,0.845170093,no
-1.249775079,-0.1283767,0.776457984,0.845170093,no
0.477485907,-0.926753407,0.230456132,0.398115295,no
-0.386144586,0.720139607,0.71188332,0.331679907,no
-1.345734022,1.618795514,0.771268949,0.845170093,no
-0.002308811,0.966980715,0.713036439,0.331679907,no
1.149198513,-0.26336793,0.712459879,0.331679907,no
0.765362738,-0.548777961,0.771268949,0.845170093,no
-0.482103529,0.045183454,0.287535523,0.398115295,no
-0.76998036,-0.537207284,-1.370649618,-0.940280958,no
1.916870062,0.743280961,0.712459879,0.331679907,no
0.573444851,0.4231589,-1.312993667,-0.940280958,no
-0.865939304,-0.718481222,0.774151746,0.845170093,no
-0.098267755,-0.899755161,-1.343551321,-0.940280958,no
0.189609076,-0.911325838,0.712459879,0.331679907,no
3.548172104,-0.398359161,-1.300885917,-0.940280958,no
0.765362738,-0.830331099,0.773575187,0.845170093,no
-1.057857191,-0.521779715,-1.27494074,-0.940280958,no
-1.153816135,1.152111546,0.71130676,0.331679907,no
0.093650133,-0.367504023,0.262166905,0.398115295,no
-0.290185642,-0.089807777,0.774728306,0.845170093,no
-1.153816135,-0.726195007,0.772422068,0.845170093,no
-0.290185642,-0.498638361,-1.361424666,-1.257233122,yes
0.765362738,-0.305793746,-1.267445466,-0.940280958,no
2.780500555,-0.267224823,-1.660659049,-2.069682553,no
0.573444851,-0.359790238,0.774728306,0.845170093,no
-0.674021417,0.2226005,0.776457984,0.845170093,no
-1.345734022,1.506945638,0.77011583,0.845170093,no
-0.290185642,-0.803332853,0.773575187,0.845170093,no
0.861321682,0.357591731,0.773575187,0.845170093,no
-1.153816135,-0.726195007,0.77011583,0.845170093,no
-0.76998036,0.087609269,0.775881425,0.845170093,no
1.149198513,-0.282652392,0.712459879,0.331679907,no
-0.76998036,-0.668341622,0.773575187,0.845170093,no
0.861321682,0.126178192,-1.357965309,-0.940280958,no
-0.578062473,-0.903612053,0.772422068,0.845170093,no
0.669403794,0.006614531,-1.277823537,-0.940280958,no
-0.865939304,0.257312531,-1.367190261,-0.940280958,no
-1.633610853,1.445235361,0.712459879,0.331679907,no
0.957280625,-0.467783223,0.773575187,0.845170093,no
0.28556802,-0.205514546,-1.277823537,-0.940280958,no
-0.961898248,-0.244083469,0.262166905,0.398115295,no
0.28556802,-0.429214299,0.820853066,0.398115295,no
0.765362738,0.153176439,0.262166905,0.398115295,no
0.381526963,-0.093664669,0.713612998,0.331679907,no
-0.961898248,-0.757050145,0.773575187,0.845170093,no
-0.386144586,-0.1785163,-1.572445445,-2.428156834,no
0.573444851,0.585148377,-1.370649618,-0.940280958,no
1.245157456,-0.525636607,0.71188332,0.331679907,no
0.669403794,-0.541064176,-1.360271547,-1.257233122,no
0.381526963,1.337242376,0.77011583,0.845170093,no
0.28556802,0.099179946,0.772422068,0.845170093,no
0.669403794,-0.51406593,0.713612998,0.331679907,no
-0.482103529,-0.494781469,0.717072355,0.845170093,no
0.957280625,0.110750623,0.712459879,0.331679907,no
-0.482103529,-0.795619068,0.771845508,0.845170093,no
-0.961898248,1.618795514,0.774151746,0.845170093,no
0.189609076,-0.155374946,0.230456132,0.398115295,no
0.189609076,1.645793761,0.771845508,0.845170093,no
-0.961898248,0.103036839,-1.357965309,-1.257233122,no
1.533034287,2.837573483,0.262166905,0.398115295,yes
3.644131048,-0.1785163,-1.586282873,-2.428156834,yes
-0.386144586,-0.556491746,0.712459879,0.331679907,no
-0.290185642,-0.703053653,-1.367190261,-0.940280958,no
0.28556802,0.110750623,0.717648915,0.845170093,no
2.108787949,0.091466162,-1.680838632,-1.986638318,yes
-0.098267755,0.006614531,0.712459879,0.331679907,no
0.28556802,-0.946037868,-1.312993667,-0.940280958,no
-0.098267755,0.627574192,0.774151746,0.845170093,no
0.669403794,-0.853472453,0.775881425,0.845170093,no
-0.961898248,-0.699196761,0.773575187,0.845170093,no
-0.482103529,-0.579633099,0.774151746,0.845170093,no
-1.633610853,-0.861186238,-1.684874549,-2.191480765,no
-0.674021417,-0.116806023,-1.357965309,-0.940280958,no
-1.057857191,-0.544921069,0.287535523,0.398115295,no
-0.76998036,0.2727401,0.262166905,0.398115295,no
-0.002308811,1.942774468,0.716495796,0.331679907,yes
-0.578062473,0.592862161,0.773575187,0.845170093,no
-0.865939304,-0.132233592,0.717648915,0.845170093,no
-0.674021417,1.958202037,0.772998627,0.845170093,yes
-0.482103529,-0.259511038,0.772998627,0.845170093,no
-0.194226698,1.76150053,-1.277823537,-0.940280958,yes
-0.961898248,-0.490924576,0.287535523,0.398115295,no
-0.674021417,0.565863915,0.712459879,0.331679907,no
-0.386144586,0.361448623,0.262166905,0.398115295,no
0.861321682,-0.3289351,-1.277823537,-0.940280958,no
0.861321682,0.311309023,0.71130676,0.331679907,no
-0.578062473,0.133891977,0.772998627,0.845170093,no
-1.53765191,-0.317364423,-1.667577764,-2.428156834,yes
-0.578062473,-0.348219561,-1.318759262,-0.940280958,no
1.724952175,-0.016526823,0.712459879,0.331679907,no
-1.53765191,-0.321221315,-1.357965309,-0.940280958,no
-0.386144586,-0.232512792,-1.277823537,-0.940280958,no
0.093650133,-0.309650638,0.772422068,0.845170093,no
-1.057857191,-0.440784976,0.773575187,0.845170093,no
0.28556802,0.091466162,0.716495796,0.845170093,no
-0.194226698,-0.240226577,-1.074874591,-0.940280958,yes
0.28556802,0.137748869,0.770692389,0.845170093,no
-0.482103529,-0.799475961,0.306561987,0.398115295,no
-0.002308811,-0.737765684,0.776457984,0.845170093,no
-0.386144586,-0.425357407,0.776457984,0.845170093,no
0.573444851,-0.483210792,0.773575187,0.845170093,no
-0.194226698,-0.699196761,0.772422068,0.845170093,no
-0.865939304,-0.541064176,0.328471248,0.398115295,no
0.189609076,-0.957608545,0.230456132,0.398115295,no
0.477485907,0.2727401,0.712459879,0.331679907,no
0.093650133,-0.575776207,0.776457984,0.845170093,no
-1.249775079,-0.691482976,-1.367190261,-0.940280958,no
-0.482103529,0.029755885,-1.361424666,-1.257233122,no
-0.76998036,-0.336648884,-1.370649618,-0.940280958,no
0.477485907,-0.853472453,0.772998627,0.845170093,no
1.053239569,-0.521779715,-1.318759262,-0.940280958,no
-0.961898248,0.492582961,0.713612998,0.331679907,no
0.381526963,0.542722561,0.771268949,0.845170093,no
-0.002308811,-0.926753407,0.774151746,0.845170093,no
-0.578062473,-0.506352146,0.772998627,0.845170093,no
0.765362738,-0.402216053,0.773575187,0.845170093,no
-0.098267755,-0.733908792,0.713612998,0.331679907,no
1.916870062,0.828132592,-1.300885917,-0.940280958,yes
1.724952175,-0.706910545,0.774728306,0.845170093,no
-0.865939304,-0.938324084,0.776457984,0.845170093,no
-0.674021417,-0.938324084,0.771268949,0.845170093,no
0.093650133,-0.456212546,0.773575187,0.845170093,no
-1.345734022,-0.718481222,0.717072355,0.845170093,no
0.28556802,0.106893731,-1.312993667,-0.940280958,no
0.861321682,-0.556491746,0.773575187,0.845170093,no
0.093650133,1.827067699,0.716495796,0.845170093,yes
-1.249775079,-0.502495253,-1.720621238,-2.191480765,yes
1.3411164,-0.591203776,-1.235158134,-0.940280958,no
-0.865939304,0.631431084,0.764350235,0.845170093,yes
-0.482103529,-0.490924576,0.71188332,0.331679907,no
-0.386144586,-0.267224823,-1.338938845,-0.940280958,no
-0.386144586,-0.772477715,0.712459879,0.331679907,no
-1.153816135,-0.286509284,0.772998627,0.845170093,no
-0.290185642,-0.375217807,-1.5787876,-1.257233122,no
0.477485907,-0.637486484,0.774151746,0.845170093,no
-1.249775079,-0.699196761,-1.307228072,-0.940280958,no
0.189609076,-0.274938607,-1.67219024,-1.986638318,no
-1.53765191,-0.602774453,-1.277823537,-0.940280958,no
0.765362738,0.025898992,0.775881425,0.845170093,no
-0.482103529,0.010471423,-1.318759262,-0.940280958,no
1.053239569,-0.375217807,0.713612998,0.331679907,no
-1.345734022,-0.479353899,-1.343551321,-0.940280958,no
0.381526963,0.095323054,-1.612228051,-1.257233122,no
0.381526963,-0.834187992,0.772998627,0.845170093,no
-0.482103529,-0.066666423,0.774728306,0.845170093,no
-0.482103529,-0.96532233,-1.338938845,-0.940280958,no
